id,Nombre,Email,Pais,Genero,Edad,Antigüedad,FacturacionTotal,PuntuacionCrediticia,CantidadProductos,PoseeTarjetaCredito,MiembroActivo,SalarioEstimado,VelocidadServicio,Abandono
15611088,Raúl Rosales Figueras,rebecarivera@hotmail.com,Argentina,Femenino,31,9,0.0,790,2,Si,No,84126.75,100GB,No
15783305,Natividad Perea Barrios,julianyanez@nicolau-jaen.es,Argentina,Femenino,46,7,98752.51,593,1,Si,No,145560.38,2GB,No
15594349,Rosalía Jordán Perales,jennifer30@hotmail.com,Argentina,Masculino,49,5,122486.47,850,1,No,Si,59748.19,1GB,No
15578435,Paola Roma,teresitaescudero@collado.es,Argentina,Masculino,40,8,110340.68,640,1,Si,Si,157886.6,20GB,No
15785705,Jose Castilla-Saavedra,jose-manuel85@yahoo.com,Brasil,Femenino,44,10,106731.58,705,1,Si,No,137419.87,2GB,Si
15565701,Pili Inmaculada Ayuso Llamas,jenarosole@roldan-alcantara.es,Chile,Femenino,39,9,161993.89,698,1,No,No,90212.38,500Mb,Si
15711468,Timoteo Luna Diéguez,eulaliaespinosa@suarez.es,Argentina,Femenino,32,7,0.0,527,2,Si,Si,44099.75,100GB,No
15630419,Tere Pacífica Marquez Alcalde,edelmira15@guillen.es,Argentina,Masculino,44,9,149961.11,634,1,Si,No,57121.51,1GB,No
15615245,Marisol Verdejo Escudero,mariscalsaturnina@cerro.es,Argentina,Masculino,19,5,127649.64,660,1,Si,Si,40368.65,100GB,No
15623566,Elba Eulalia Ugarte Muñoz,lauraaguirre@lluch.net,Argentina,Masculino,40,9,46520.69,714,1,Si,Si,96687.25,500Mb,Si
15591360,Purificación Pagès Baños,ccortes@gmail.com,Argentina,Femenino,33,4,84607.34,642,2,No,Si,60059.47,2GB,No
15576602,Américo Villalobos Giner,roigetelvina@yahoo.com,Argentina,Masculino,38,3,0.0,809,2,Si,Si,80061.31,1GB,No
15712960,Florencia del Losada,wporta@gmail.com,Chile,Masculino,37,3,171653.17,613,1,No,Si,5353.12,2GB,No
15651958,Apolinar Quesada Mora,yanezedu@gmail.com,Argentina,Masculino,27,8,0.0,756,2,Si,Si,157932.75,20GB,No
15644765,Balduino Acuña Gordillo,carboyessica@hotmail.com,Brasil,Masculino,26,4,120727.97,689,1,No,Si,149073.88,2GB,No
15754649,Marisol Salas Diego,tjover@hotmail.com,Chile,Femenino,57,3,0.0,705,2,Si,Si,34134.14,500Mb,Si
15746065,Tecla Tamayo Rosselló,palomaresana@gmail.com,Brasil,Masculino,35,10,136281.41,580,2,Si,Si,24799.47,1GB,No
15682839,Begoña de Soria,caminoildefonso@hotmail.com,Argentina,Femenino,57,8,137936.94,575,1,Si,Si,84475.13,1GB,No
15610900,Dorita de Andrade,loretovera@yahoo.com,Argentina,Femenino,70,9,110738.89,770,1,Si,No,22666.77,1GB,Si
15573971,Carmelita Rebollo Menéndez,juan-bautista34@penas-berenguer.com,Argentina,Masculino,44,7,0.0,737,2,No,No,57898.58,1GB,No
15701319,Fortunata Gascón Cordero,asaez@yahoo.com,Brasil,Femenino,37,6,96340.81,614,2,Si,Si,139377.24,100GB,Si
15784923,Américo Goicoechea,galanjose@farre.com,Brasil,Femenino,37,3,109974.22,705,1,Si,Si,36320.87,2GB,Si
15574761,Olalla Melero Corominas,abraham42@hotmail.com,Argentina,Femenino,41,3,33563.95,466,2,Si,No,178994.13,1GB,Si
15763612,Luciana Pina-Ojeda,noaquesada@garzon.com,Brasil,Masculino,41,2,124439.49,756,2,No,Si,47093.11,500Mb,Si
15797736,Javier Fabián Armas Martin,floralbano@hotmail.com,Argentina,Masculino,29,4,80262.6,658,1,Si,Si,20612.82,100GB,No
15732832,Reyna Uriarte Nicolás,pepe72@yahoo.com,Argentina,Femenino,40,5,0.0,707,2,Si,No,41052.82,500Mb,Si
15647259,Seve Carvajal Benítez,vicentaredondo@gmail.com,Chile,Masculino,35,2,0.0,643,2,No,No,67979.35,100GB,No
15580988,Adelina Albina Carballo Sureda,nagusti@aranda.org,Argentina,Masculino,29,8,0.0,842,2,Si,Si,123437.05,1GB,No
15671779,Roberto Jáuregui-Abril,gutierrezsantiago@paniagua.com,Argentina,Masculino,39,5,0.0,567,2,No,No,168521.72,1GB,No
15576126,Trinidad del Sánchez,roselloelba@fuertes-rocha.com,Argentina,Femenino,41,2,125785.23,649,1,Si,Si,70523.92,2GB,No
15568006,Carmen Cortés-Hurtado,ubenitez@ramon.com,Argentina,Femenino,45,2,0.0,634,4,Si,No,101039.53,500Mb,Si
15727353,Jesús Castell Fortuny,placido35@hotmail.com,Argentina,Femenino,64,7,142028.36,650,1,Si,No,32275.09,500Mb,Si
15637979,Alexandra Aragonés-Collado,vallejoesteban@cabanillas.es,Brasil,Femenino,36,2,127160.78,664,2,Si,No,78140.75,500Mb,Si
15654390,Calixta Losada Gutiérrez,florina85@gmail.com,Argentina,Masculino,33,7,154575.76,640,1,Si,No,25722.28,20GB,Si
15742229,Andrea Roda Rios,carla71@hotmail.com,Argentina,Masculino,59,7,127450.14,583,1,No,Si,67552.71,20GB,No
15763747,Anita Ángel Calatayud,benigna98@palomino.net,Argentina,Masculino,36,7,0.0,732,2,Si,Si,60830.24,1GB,No
15790093,Irene del Requena,maricelabenavente@roman.com,Argentina,Femenino,27,2,0.0,627,2,Si,No,125451.01,20GB,No
15723006,Álvaro Cruz Alvarado Arrieta,ingrid91@villalobos.net,Argentina,Masculino,38,8,0.0,489,2,No,Si,196990.79,100GB,No
15637857,Prudencio Marco Alemán Sanmartín,delfina55@hotmail.com,Argentina,Femenino,31,8,0.0,616,1,No,Si,76456.17,1GB,No
15643679,Valentina Bastida Zamora,zaragozajuana@bermudez-barbera.net,Brasil,Masculino,28,2,70233.74,784,2,Si,Si,179252.73,100GB,No
15725141,César Pascual Valcárcel,vamores@hotmail.com,Argentina,Femenino,44,3,109528.28,716,1,Si,No,27341.63,2GB,Si
15660809,Fausto Suárez Aguilar,timoteo78@yahoo.com,Argentina,Masculino,28,4,0.0,850,2,Si,Si,12409.01,100GB,No
15659194,José Pelayo Salom,tolosaromulo@yahoo.com,Argentina,Masculino,30,8,89182.09,628,1,Si,Si,13126.9,1GB,No
15613699,Reina Mur Iniesta,isabelflor@gimeno.es,Argentina,Femenino,60,7,73937.02,430,1,Si,No,161937.62,500Mb,Si
15567557,Sebastián Mata Duran,meleromaximiano@checa-abellan.org,Argentina,Masculino,27,2,128243.03,573,1,Si,Si,11631.34,20GB,No
15726234,Adolfo Palacio Macias,torrentspepito@araujo-calzada.com,Chile,Femenino,41,5,0.0,708,1,No,Si,157003.99,500Mb,Si
15806407,Julia Evelia Múgica Zabala,aliagajose-carlos@julian.es,Argentina,Femenino,37,4,0.0,652,2,Si,No,143393.24,2GB,No
15658987,Pascual Solís Beltrán,tvalles@fabregas.es,Argentina,Femenino,46,4,96173.17,557,2,Si,Si,116378.31,2GB,No
15591607,Juliana de Sans,sabinamarti@pazos.net,Argentina,Masculino,24,9,101827.07,770,1,Si,No,167256.35,2GB,No
15716420,Concha Abellán Sacristán,clarisa37@yahoo.com,Chile,Masculino,39,5,170288.38,612,1,Si,Si,59601.15,2GB,No
15602479,Javiera Sales Mayo,blascomaribel@hotmail.com,Chile,Masculino,37,5,129312.79,609,1,Si,Si,26793.82,100GB,No
15713463,Sosimo Valero Reina,ocobo@colomer.com,Brasil,Femenino,41,2,138881.04,645,1,Si,No,129936.53,100GB,Si
15739502,Dionisio Polo Suárez,ollerhernando@salamanca.es,Brasil,Femenino,31,9,135020.21,549,2,Si,Si,23343.18,100GB,No
15791321,Rafa Tomás Solís,hgil@gmail.com,Chile,Femenino,58,4,0.0,682,1,Si,No,176036.01,100GB,No
15603749,Florinda Gutierrez Iriarte,fuertesisaura@yahoo.com,Argentina,Femenino,53,2,45472.28,564,1,Si,Si,41055.71,500Mb,Si
15687001,Lope Mayoral Falcó,arellanoteodosio@rodriguez.com,Brasil,Masculino,54,1,123544.0,596,1,Si,Si,120314.75,20GB,Si
15631162,Rosalía Belmonte Jaume,seve90@hotmail.com,Argentina,Masculino,32,10,0.0,631,2,No,Si,196342.66,2GB,No
15568519,Moreno Javier Céspedes Murcia,antoniavillalonga@antunez.org,Argentina,Masculino,41,9,0.0,534,2,Si,No,13871.34,2GB,No
15694188,Imelda Abella Bernal,samuperalta@yahoo.com,Chile,Femenino,46,5,56580.95,700,2,No,Si,45424.13,20GB,No
15745455,Feliciana Arrieta Lorenzo,modestodavila@gmail.com,Brasil,Masculino,62,4,108716.59,638,2,Si,Si,74241.09,500Mb,Si
15767921,Jacinta Segura,mariana00@valbuena-uriarte.com,Argentina,Masculino,41,7,0.0,613,2,Si,No,60297.72,2GB,No
15771139,Juan Pablo Solana Medina,guillensoledad@hotmail.com,Brasil,Masculino,34,8,147487.23,578,2,Si,No,66680.77,500Mb,Si
15767793,Onofre Cabrero Esteve,joel45@gmail.com,Argentina,Femenino,38,10,0.0,819,2,Si,No,30498.7,20GB,No
15665802,Griselda Salas Asensio,aaron29@yahoo.com,Chile,Femenino,36,6,0.0,642,2,Si,Si,97938.59,1GB,No
15726945,Lupe Alcántara Carlos,quirosconsuelo@yahoo.com,Argentina,Femenino,72,8,0.0,677,2,Si,Si,153604.44,20GB,No
15601659,Miguel Ángel Meléndez Valero,carrillovictor-manuel@hotmail.com,Brasil,Femenino,59,7,91680.1,496,2,Si,No,163141.18,2GB,Si
15746076,Reyna Cabrero,ffigueras@bueno-castells.com,Chile,Masculino,50,3,0.0,506,2,Si,No,12016.79,500Mb,Si
15593425,Leonel Albero Juan,amparoestrada@hotmail.com,Chile,Femenino,54,1,187997.15,662,1,No,No,111442.71,100GB,Si
15669293,Arturo de Redondo,zcalderon@gmail.com,Argentina,Masculino,37,5,113308.84,517,1,No,Si,31517.16,500Mb,Si
15664772,Rufino Santiago-Barco,cbou@gmail.com,Brasil,Masculino,28,1,79460.98,489,2,Si,Si,167973.63,500Mb,Si
15608246,Pablo Morera Llorente,martinezlourdes@gmail.com,Brasil,Femenino,36,8,103914.17,736,1,Si,Si,110035.88,20GB,Si
15617518,Rosalina Nogueira Gimenez,heliodoroperales@gmail.com,Brasil,Masculino,36,7,89409.95,675,1,Si,Si,149399.7,20GB,No
15596522,Flavia Cózar Saavedra,maricruzgarriga@yahoo.com,Argentina,Femenino,42,2,0.0,692,2,Si,No,145222.93,2GB,No
15769504,Elodia Gargallo Montero,felixsegarra@gmail.com,Brasil,Femenino,34,1,131736.88,743,1,Si,Si,108543.21,2GB,No
15682890,Fausto Mateo Carreño Martín,bmendizabal@hotmail.com,Brasil,Masculino,38,5,65095.41,745,2,Si,Si,140197.42,2GB,No
15765048,Julie Pazos Caparrós,florina96@calzada-villa.com,Argentina,Masculino,30,3,0.0,545,2,Si,No,170307.43,2GB,No
15677135,Emiliano Santiago Guerra,vasco92@cerda.es,Brasil,Masculino,61,8,133802.29,520,2,Si,Si,90304.01,20GB,No
15815690,María Del Carmen de Perelló,gomilapaco@gmail.com,Chile,Femenino,40,3,113348.5,614,1,Si,Si,77789.01,20GB,No
15659364,Juan Manuel Carbajo Benítez,fvillalba@gmail.com,Chile,Masculino,23,5,164902.43,685,1,No,No,141152.28,500Mb,Si
15628034,Alondra Plaza-Palomino,remigiocarballo@sanchez-santamaria.es,Argentina,Femenino,37,6,129101.3,629,1,Si,Si,23971.33,20GB,No
15645059,Olegario Campos Mateu,montalbanapolonia@fabregat-noguera.net,Argentina,Femenino,28,8,0.0,711,2,No,No,105159.89,20GB,No
15627262,Adelina Garcés,obdulia21@campo.com,Brasil,Masculino,23,6,92366.72,536,2,Si,No,120661.71,100GB,No
15741554,Seve Almazán Juárez,vidalxiomara@hotmail.com,Chile,Masculino,31,2,113836.27,746,1,Si,Si,174815.54,500Mb,Si
15624667,Ascensión Gámez Rodriguez,rosa-mariaagustin@blanes.net,Argentina,Masculino,35,6,135871.5,684,1,Si,Si,87219.41,2GB,No
15695174,Segismundo Ambrosio Barrios Valle,virginiagalvez@pastor-duran.com,Argentina,Masculino,29,4,132954.64,654,1,Si,Si,146715.07,500Mb,Si
15630617,Aroa Cervera Elorza,gabrieldiez@yahoo.com,Brasil,Masculino,36,6,140418.81,727,1,Si,Si,113033.73,2GB,Si
15593128,Curro Cirino Lillo Martinez,tejedorvicenta@casado.es,Argentina,Femenino,56,10,129255.2,608,2,Si,No,142492.04,100GB,Si
15814331,Matías Blas Jáuregui Santamaria,jonatanpedrosa@gmail.com,Brasil,Femenino,43,7,119127.46,597,2,Si,No,55809.92,2GB,No
15709478,Loida Carbonell Baños,cayetanasole@serrano.es,Brasil,Masculino,37,1,117524.72,611,2,No,Si,161064.29,20GB,No
15579777,Eligio Gascón Valenciano,aprat@torralba-iglesias.es,Argentina,Masculino,41,3,0.0,850,2,Si,No,128892.36,100GB,No
15673180,Efraín Alegre Castro,iglesiasamaya@batlle-cordoba.es,Brasil,Femenino,18,2,93816.7,727,2,Si,No,126172.11,1GB,No
15590434,Aránzazu del Jaén,jose-luisartigas@losa.org,Chile,Masculino,41,4,89015.61,577,1,No,Si,135227.23,100GB,No
15720713,Modesto Mateu Peral,cervantesmaximiano@arnau.es,Argentina,Femenino,29,10,0.0,850,2,Si,Si,199775.67,1GB,No
15638463,Paz Pla-Castañeda,rubiobrunilda@ballesteros-torrecilla.net,Brasil,Femenino,48,8,139480.18,681,1,Si,Si,163581.67,20GB,No
15593976,Evangelina Cuevas Peral,consuelo31@carbonell.com,Brasil,Femenino,31,5,102088.68,578,4,No,No,187866.21,20GB,Si
15587066,Ascensión Hervás Vilaplana,severoduran@guitart.com,Argentina,Masculino,38,2,119272.29,535,1,No,No,195896.59,500Mb,Si
15776936,Hernán Isern,verduantonia@bermejo-domingo.com,Argentina,Masculino,40,7,160818.08,475,1,No,Si,169642.13,2GB,Si
15686963,César Camino Silva,charo51@piquer.es,Chile,Femenino,30,3,0.0,680,1,Si,No,160131.58,100GB,No
15638621,Andrea Escolano Escrivá,yfernandez@gmail.com,Chile,Masculino,39,1,60374.98,735,1,Si,No,40223.74,100GB,No
15785290,Hector Mayo Peralta,juliajulieta@hotmail.com,Argentina,Masculino,29,9,0.0,542,1,Si,No,8342.35,1GB,No
15740470,Gustavo Suárez Galván,xhigueras@gmail.com,Argentina,Masculino,39,4,160652.45,725,2,Si,No,57643.55,500Mb,Si
15743532,Mateo Galindo Baró,gonzalezroque@escolano.com,Brasil,Masculino,27,5,147004.34,704,1,Si,No,64381.33,1GB,Si
15635364,Silvia Silvia Herrera Navarrete,estevezteobaldo@yahoo.com,Argentina,Femenino,49,9,44301.43,618,3,Si,Si,89729.3,1GB,Si
15658032,Cosme de Torre,loretomena@marin.es,Argentina,Masculino,39,2,0.0,701,2,Si,Si,82526.92,100GB,No
15766172,Ceferino Colom Torres,cfeliu@yahoo.com,Argentina,Masculino,34,3,128743.55,541,1,Si,No,134851.12,100GB,No
15806332,Dalila Natividad Hernandez Ureña,carojonatan@hotmail.com,Chile,Femenino,39,5,0.0,484,2,Si,Si,175224.12,100GB,No
15665340,Alba Poza Ríos,coronadoanastasio@mur-rojas.com,Chile,Femenino,37,8,0.0,584,2,No,Si,100835.19,2GB,No
15672145,Vinicio Sevillano Solís,gala43@torrecilla.es,Argentina,Femenino,34,7,121551.58,534,2,Si,Si,70179.0,500Mb,Si
15586959,Guiomar Flores Alfaro,candida96@caro.es,Argentina,Femenino,42,5,0.0,468,2,Si,No,125305.34,100GB,No
15583849,Trinidad Azcona Alegre,giglesia@lago.com,Argentina,Masculino,40,3,0.0,408,2,No,No,124874.23,500Mb,Si
15764343,Pánfilo Mayo,zapataheriberto@madrid.com,Chile,Femenino,46,8,155681.72,688,1,Si,No,26287.21,500Mb,Si
15688210,Ramón Pablo Herranz,mateoabad@yahoo.com,Argentina,Femenino,39,8,101928.51,670,1,No,No,89205.54,500Mb,Si
15753895,Mariana Garay Quirós,borjajuan-pablo@fabregas-tudela.es,Chile,Masculino,37,1,0.0,590,2,No,No,133535.99,1GB,No
15800703,Álvaro Seco Peláez,dionisiasastre@cepeda.org,Chile,Femenino,21,5,113157.22,485,1,Si,Si,54141.5,500Mb,Si
15800326,Cristian Chico Pombo,sosimo05@agullo.es,Chile,Femenino,39,6,0.0,717,2,Si,No,93275.61,500Mb,Si
15730738,Custodia Vicente,narciso04@ibarra-fuente.com,Chile,Masculino,31,9,0.0,786,2,Si,Si,18210.36,20GB,No
15583456,Severo de Palmer,nazariomalo@bou-bru.es,Brasil,Masculino,45,10,117231.63,745,3,Si,Si,122381.02,20GB,Si
15801630,Julia Tenorio Rosales,alondra95@figueras-castell.es,Argentina,Masculino,40,6,0.0,558,2,Si,No,173844.89,2GB,No
15585284,Feliciana Palacios-Toledo,wrossello@yahoo.com,Chile,Femenino,35,7,147285.52,604,1,Si,Si,57807.05,100GB,No
15786454,Marciano Pozuelo-Villaverde,gonzalotamarit@yahoo.com,Chile,Masculino,55,3,0.0,552,1,Si,Si,40333.94,1GB,No
15609704,Marisol Peiró-Yáñez,rogelioferrer@hotmail.com,Argentina,Femenino,33,4,0.0,608,1,Si,No,79304.38,500Mb,Si
15689341,Marcelino Gelabert-Echevarría,escuderofederico@menendez.net,Argentina,Femenino,50,10,0.0,655,4,Si,No,179267.94,100GB,Si
15732621,Segismundo Castellanos Viña,camilo46@mas.es,Argentina,Masculino,34,10,0.0,663,1,Si,Si,114083.73,100GB,No
15618245,Pancho Lino Calderon Estevez,haroca@hotmail.com,Brasil,Masculino,31,1,117020.08,706,2,Si,No,54439.53,1GB,No
15584462,Josep Vilaplana Espejo,nadia99@castellanos.com,Argentina,Masculino,34,9,0.0,739,1,Si,No,60584.33,2GB,No
15690526,Leandro Rius Bernad,sacuna@hotmail.com,Brasil,Masculino,31,2,137260.45,690,2,Si,No,55387.28,100GB,No
15777179,Lina Vergara Tejedor,belen92@gmail.com,Argentina,Masculino,35,9,0.0,687,2,No,Si,73133.82,1GB,No
15743893,Juan Carlos Bonilla Quero,salmeronvictor-manuel@yahoo.com,Argentina,Masculino,42,3,164951.56,471,1,Si,No,190531.77,1GB,No
15776558,Jesusa Collado Vizcaíno,nildalumbreras@yahoo.com,Argentina,Masculino,31,1,108345.22,673,1,No,Si,38802.03,2GB,No
15571065,Inmaculada de Cepeda,khervia@angel.com,Chile,Femenino,39,0,0.0,532,2,Si,No,94977.3,1GB,No
15617197,Moisés Conesa Artigas,nbotella@yahoo.com,Argentina,Masculino,50,4,0.0,524,2,Si,Si,31840.59,100GB,Si
15718921,Miguel Ángel Benito Múñiz,xperea@rubio.com,Chile,Masculino,32,7,106957.28,625,1,Si,Si,134794.02,2GB,No
15628947,Candelas Solano Mora,domingapou@yahoo.com,Argentina,Femenino,38,3,0.0,693,2,No,No,78133.48,1GB,Si
15688951,Cesar Jove Ferreras,salomevaldes@gmail.com,Brasil,Masculino,43,8,119654.44,789,2,No,Si,148412.24,20GB,Si
15776051,Blas Pino,carlotacasado@rius.com,Argentina,Femenino,45,6,0.0,551,2,Si,Si,51143.43,2GB,No
15623595,Fanny Torrecilla Falcón,leocadio51@ruano.es,Chile,Femenino,28,2,0.0,586,2,Si,Si,92067.35,500Mb,Si
15733234,Gustavo Querol Medina,florencia14@pacheco.com,Argentina,Femenino,58,4,0.0,777,1,Si,Si,62449.07,500Mb,Si
15774336,Apolinar Lasa Lerma,ferrandobernabe@dominguez.es,Brasil,Masculino,44,9,111369.79,648,2,Si,Si,91947.74,20GB,No
15574137,Nilda Cortina Perera,fescudero@molina.net,Chile,Masculino,35,3,0.0,687,2,Si,Si,176450.19,1GB,No
15801832,Gabino Trujillo Almazán,ppla@pintor.com,Brasil,Masculino,42,1,117691.0,684,1,Si,Si,23135.65,100GB,Si
15716728,Pepe Eustaquio Jaume Rico,ana-sofia82@vives.es,Chile,Femenino,42,10,0.0,513,2,No,Si,73151.25,2GB,No
15772337,Baldomero López Tenorio,naparicio@guerrero.com,Brasil,Femenino,49,0,153855.52,723,1,Si,Si,180862.26,500Mb,Si
15783589,Eliseo Epifanio Bru Ayala,gcabrero@canete.com,Argentina,Masculino,40,9,0.0,616,2,No,No,93717.55,20GB,No
15589017,Ximena Castrillo Roman,dfrancisco@hotmail.com,Brasil,Masculino,55,4,111362.76,547,3,Si,No,16922.28,100GB,Si
15774151,Saturnino Roca,uorozco@maldonado.com,Chile,Femenino,41,7,179915.85,614,1,No,No,14666.35,1GB,Si
15766044,Águeda Galiano-Rebollo,candelaria82@quintero.es,Brasil,Masculino,49,4,120688.61,642,1,Si,No,24770.22,2GB,Si
15737778,Vasco Carrillo Galindo,sportero@araujo.com,Chile,Femenino,41,4,0.0,782,1,Si,No,132943.88,500Mb,Si
15811985,Florinda Figueroa Cepeda,npedro@yahoo.com,Chile,Masculino,44,6,0.0,530,2,No,No,55893.37,20GB,No
15674148,Florentina Peiró Tomás,jose-marialeman@gmail.com,Chile,Masculino,33,6,0.0,579,1,Si,No,94993.04,1GB,Si
15754605,Leoncio Camino Donoso,damianpinedo@robledo.com,Argentina,Femenino,39,5,0.0,563,2,Si,Si,17603.81,2GB,No
15781710,Ester Mesa Salamanca,talfonso@ferran-costa.com,Chile,Femenino,31,7,0.0,558,2,Si,No,166720.28,100GB,No
15720725,Anselmo Redondo Albero,leoncioconde@yahoo.com,Argentina,Masculino,28,2,0.0,762,2,Si,No,167909.52,1GB,No
15755196,Gastón Pinilla Valdés,arcofeliciana@yahoo.com,Argentina,Femenino,49,2,131394.56,834,1,No,No,194365.76,1GB,Si
15582066,Luciano Barón Guardia,jonatanraya@duenas.com,Argentina,Masculino,21,4,0.0,561,1,Si,Si,36942.35,500Mb,Si
15630195,Olimpia Corominas Cuadrado,jvila@yahoo.com,Argentina,Femenino,40,6,131184.67,745,1,Si,Si,49815.62,2GB,No
15711288,Nicolasa Macías Barbero,yvillalba@hotmail.com,Argentina,Masculino,24,6,0.0,512,2,Si,No,37654.31,20GB,No
15806318,Margarita Valverde Miró,pereiraluis-angel@hotmail.com,Brasil,Femenino,48,2,124442.38,676,1,Si,No,15068.53,100GB,Si
15747677,Nicodemo Cabello España,merche07@gual.com,Chile,Masculino,69,6,163975.09,656,1,Si,Si,36108.5,1GB,No
15672115,Estela Pujadas,eric46@plana.com,Argentina,Masculino,60,6,0.0,679,2,Si,Si,77331.77,20GB,No
15705009,Gema Salom,ayllonclaudia@hotmail.com,Argentina,Femenino,56,8,156974.26,649,1,Si,No,89405.26,2GB,Si
15694805,Inés Larrea Llamas,delfinabayona@ferrer.net,Chile,Masculino,35,1,115024.5,664,1,No,Si,169665.79,1GB,No
15726058,Julio Mariscal Estrada,noenavarrete@abella-royo.es,Brasil,Masculino,27,7,117578.35,754,2,No,Si,87908.01,20GB,No
15715208,Marcelo Blasco Iglesia,rosagalvez@llobet-goni.com,Brasil,Femenino,33,10,138335.96,804,1,Si,Si,80483.76,500Mb,Si
15766734,Amelia Sastre Llanos,maura53@pol.com,Argentina,Masculino,31,5,0.0,430,1,Si,No,95655.16,100GB,No
15750778,Iris Campo Puig,nbarbero@gmail.com,Argentina,Femenino,60,2,120731.39,653,4,Si,Si,138160.11,2GB,Si
15721507,María Fernanda del Romero,hgomila@luque.es,Argentina,Femenino,32,1,117094.02,713,1,No,No,149558.83,2GB,Si
15594594,Anita Atienza Carnero,adoracionpardo@vives.es,Chile,Masculino,42,7,139070.51,546,1,Si,Si,86945.0,100GB,No
15682757,Ariel Cervera,pedro10@benavides.es,Argentina,Masculino,30,3,0.0,734,2,Si,No,107640.25,500Mb,Si
15702561,Rubén Laguna Clemente,bagustin@valenzuela-velazquez.com,Argentina,Masculino,32,9,0.0,782,1,Si,Si,87566.97,20GB,No
15620579,René Sotelo,hbayon@hotmail.com,Chile,Femenino,31,8,0.0,695,2,No,Si,131644.41,500Mb,Si
15567339,Eva María Agustina Tamayo Zamora,graciela40@carrasco.es,Argentina,Masculino,73,9,0.0,735,1,Si,Si,114283.33,500Mb,Si
15722632,Casemiro Santana Naranjo,adrianabuendia@yahoo.com,Brasil,Masculino,50,2,119655.77,716,1,Si,Si,12944.17,500Mb,Si
15807525,Ramona del Mendez,dmontserrat@llorente.net,Argentina,Masculino,43,2,0.0,447,2,Si,No,33879.26,1GB,Si
15757537,Leandro Novoa Córdoba,edmundoboix@porta.es,Argentina,Femenino,31,6,107784.65,610,1,Si,Si,141137.53,500Mb,Si
15611287,Plinio Bustamante Herranz,dmancebo@gimenez.net,Argentina,Femenino,30,4,0.0,777,2,No,Si,115611.97,1GB,No
15788442,Javi de Pellicer,acevedobibiana@lago.es,Chile,Femenino,57,2,173306.13,681,1,No,Si,131964.66,500Mb,Si
15714970,Emilia Toro,vera18@vilalta-corominas.com,Brasil,Masculino,32,0,103846.65,667,1,Si,No,20560.69,2GB,No
15576269,Manu Soriano Campillo,fbarbera@pineiro.es,Chile,Masculino,34,7,0.0,523,2,Si,No,62030.06,1GB,No
15649992,Julieta Benita Salvador Roldán,vcontreras@manso.com,Chile,Masculino,65,7,134714.7,681,2,No,Si,190419.81,20GB,No
15733387,Amador Campos Alvarez,hmiro@yahoo.com,Chile,Femenino,53,6,109663.47,707,1,Si,Si,52110.45,20GB,No
15684461,Candelario Noriega,jennifer99@cases.es,Chile,Femenino,31,6,0.0,469,1,Si,No,146213.75,500Mb,Si
15625819,Aroa Pina Reguera,bautistaruth@martorell-pereira.es,Argentina,Femenino,38,7,0.0,625,1,Si,No,164804.02,500Mb,Si
15710978,Marcelo Nieto Plana,encarnita11@montes.net,Brasil,Masculino,42,2,88120.97,715,2,Si,Si,21333.22,100GB,No
15707114,Alex Villena Uriarte,luna95@yahoo.com,Argentina,Masculino,30,2,0.0,831,2,No,Si,3430.38,1GB,No
15619626,Melchor Arnal Pol,cordobaraul@trillo.org,Argentina,Masculino,24,3,137492.35,746,2,No,Si,170142.09,2GB,No
15570990,Guiomar Baeza,zaira13@yahoo.com,Chile,Femenino,30,4,145222.99,520,2,No,No,145160.96,1GB,No
15712772,Nacho Pinto Diego,losadapio@sanz.com,Argentina,Masculino,28,3,75381.15,757,1,Si,Si,199727.72,500Mb,Si
15805637,Concepción Artigas Arranz,atena@gmail.com,Argentina,Masculino,36,9,108546.16,625,3,Si,No,133807.77,20GB,Si
15578977,Calista Bárcena-Doménech,pozueloflor@gmail.com,Argentina,Masculino,34,9,0.0,786,2,Si,No,144517.19,20GB,No
15603454,Roldán Ferrer-Diéguez,martin22@yahoo.com,Brasil,Masculino,28,5,160454.15,735,2,No,Si,114957.22,1GB,No
15677184,Pili Bosch Morán,rjove@hotmail.com,Argentina,Femenino,35,6,115576.44,767,1,No,Si,27922.45,500Mb,Si
15736043,Marcos de Vidal,esalas@roca.org,Argentina,Masculino,34,6,114543.27,638,1,Si,Si,97755.29,20GB,No
15757777,Enrique Quirós Pont,pinadanilo@gmail.com,Argentina,Femenino,35,2,0.0,636,2,Si,Si,23129.46,2GB,No
